,jobTitle,skills,Activity,Activite1,Activite2,Activite3,Activite4,Activite5,Activite6,Activite7,Activite8,Activite9,Activite10,jobTitle,skills,Activity,Activite1,Activite2,Activite3,Activite4,Activite5,Activite6,Activite7,Activite8,Activite9,Activite10
10,Devops Engineer,"['React.js', 'Bitbucket', 'Node.js', 'Sonarqube', 'Jenkins', 'Docker products']",['Skills: Docker Products · Amazon Web Services · Git · Pipelines'],Skills: Docker Products · Amazon Web Services · Git · Pipelines,,,,,,,,,,Cloud Engineer & DevOps,"['Microsoft Azure', 'Linux', 'Helm', 'Azure Kubernetes Service (AKS)', 'Azure DevOps', 'Git']","['Project:', '- Talenteo is a native SIRH Cloud solution that covers all HRD management processes: recruitment, training, careers, missions, editing and sending CVs, co-ops, monitoring and evaluation of consultants. The platform is developed with Angular side Front-End and Spring Boot side Back-End.', '', 'Objective:', '- Automation of CI/CD channels to deploy a native SIRH Cloud solution called ""Talenteo"" on a cluster Kubernetes managed by Microsoft Azure (AKS) using Azure DevOps.', '', 'Tasks completed:', '* Configure a pipeline to supply an Azure infrastructure using Terraform (AKS, Blob Storage, Azure Container Registry, Vnet and Subnets).', '* Three namespaces were set up on AKS (Dev, Int, Prod).', '* Deploy PostgreSQL in Statefulset on AKS using Helm and configure the schemas and users of the database.', '* Dockerize the Back-End side micro-services (Spring Boot) with Jib and use a dockerfile to containerize the Front-End part (Angular 9).', '* Template Kubernetes objects to deploy using Helm (Ingress, Deployments, Services, Secrets, TLS certificate).', '* Implement the automated CI/CD chain for each microservice (from GitLab --> Azure DevOps pipelines Build --> Azure DevOps pipelines Release --> AKS).', '* Ensure proper cost management on Azure (Kubecost).', '* Create Pull Requests for major changes made to existing files in GitLab rest (git).', '', 'Technical stack:', '- Ubuntu 20.04 LTS (Focal Fossa), Terraform (v0.12), Azure Cli, Kubernetes (v1.19.11), K9s, Helm (v3), Docker, Jib, Azure Portal, Azure DevOps, Azure Artifacts, maven, SonarQube, JaCoCo, Intellij IDE, VS Code, git, GitLab, AKS, Slack, Jira.']",Project:,"- Talenteo is a native SIRH Cloud solution that covers all HRD management processes: recruitment, training, careers, missions, editing and sending CVs, co-ops, monitoring and evaluation of consultants. The platform is developed with Angular side Front-End and Spring Boot side Back-End.",,Objective:,"- Automation of CI/CD channels to deploy a native SIRH Cloud solution called ""Talenteo"" on a cluster Kubernetes managed by Microsoft Azure (AKS) using Azure DevOps.",,Tasks completed:,"* Configure a pipeline to supply an Azure infrastructure using Terraform (AKS, Blob Storage, Azure Container Registry, Vnet and Subnets).","* Three namespaces were set up on AKS (Dev, Int, Prod).",* Deploy PostgreSQL in Statefulset on AKS using Helm and configure the schemas and users of the database.
11,DevOps Engineer,"['Linux', 'C++', 'UML', 'C', 'Java', 'MySQL']","['• Ensure the steps of the CI/CD pipeline: Github, Jenkins, Docker, Sonarqube Kubernets, GCP', '• System support: Linux, Tomcat/Jboss, Apache, Nginx, Mysql, Postgresql, MongoDB', '• Train, advise and assist users', '• Ensure the preventive and curative maintenance of infra-clients on a regular basis', '• Install, upgrade and upgrade hardware and software components of computer systems', '• Administer and maintain the network and its services,', '• Ensuring the reliability and security of the entire system, monitoring of the local network,']","• Ensure the steps of the CI/CD pipeline: Github, Jenkins, Docker, Sonarqube Kubernets, GCP","• System support: Linux, Tomcat/Jboss, Apache, Nginx, Mysql, Postgresql, MongoDB","• Train, advise and assist users",• Ensure the preventive and curative maintenance of infra-clients on a regular basis,"• Install, upgrade and upgrade hardware and software components of computer systems","• Administer and maintain the network and its services,","• Ensuring the reliability and security of the entire system, monitoring of the local network,",,,,DevOps Engineer and Cloud Architect,"['MySQL', 'Java', 'Linux', 'Symfony', 'C++', 'HTML5']",['unknown'],unknown,,,,,,,,,
12,DevOps Engineer,"['Network Administration', 'Network Security', 'java', 'Telecommunications', 'Linux', 'Networking']",['unknown'],unknown,,,,,,,,,,Cloud engineer and devops,"['Java', 'Cloud Computing', 'Git', 'Linux System Administration', 'MySQL', 'Ansible']",['unknown'],unknown,,,,,,,,,
13,DevOps Engineer,"['unknown', 'unknown', 'unknown', 'unknown', 'unknown', 'unknown']","['-Create and configure Developments Kubernetes infrastructures based on MiniKube and nginx controller.', '-Create and configure Azure Kubernetes services (AKS) ', '-Automate deploying projects in Kubernetes infrastructure using pipelines ', '-Configure and manage servers ( Nginx, Php, Php-Fpm, Varnish.....) ', '-Monitor production waiters ', '-Performance testing ', '-Manage Backups of development and production servers ', '-Setup and maintaining users account and users Access on different development platform', 'Technologies used : Azure, Kubernetes, Docker, Ansible, Bamboo, Bitbucket, Grafana, JMeter, Zabbix,Microsoft activedirectory, Bash scripting']",-Create and configure Developments Kubernetes infrastructures based on MiniKube and nginx controller.,-Create and configure Azure Kubernetes services (AKS) ,-Automate deploying projects in Kubernetes infrastructure using pipelines ,"-Configure and manage servers ( Nginx, Php, Php-Fpm, Varnish.....) ",-Monitor production waiters ,-Performance testing ,-Manage Backups of development and production servers ,-Setup and maintaining users account and users Access on different development platform,"Technologies used : Azure, Kubernetes, Docker, Ansible, Bamboo, Bitbucket, Grafana, JMeter, Zabbix,Microsoft activedirectory, Bash scripting",,Senior DevOps Engineer,"['Amazon Web Services (AWS)', 'Ansible', 'C (Programming Language)', 'SQL', 'python', 'Git']",['Skills: SQL · python · Git · Databases · Java · Linux · Software Development · Docker Products · Elasticsearch · DevOps · Terraform · Jenkins · Kubernetes · Azure Kubernetes Service (AKS) · Identity & Access Management (IAM) · IT Cost Optimization · JIRA administration · Financial Operations · Secure SDLC · Team Coordination · Team Leadership · security in depth · GitOps · Secure Communications · Process Optimization · Service Mesh · Cloud Computing · Performance Tuning · Scalability · High Availability (HA) · Testing Automation · Project Management · IaC · Application Security · Agile Methods · Continuous Integration · Object-Oriented Programming (OP) · Automation · Orchestration · Microservices · Containerization'],Skills: SQL · python · Git · Databases · Java · Linux · Software Development · Docker Products · Elasticsearch · DevOps · Terraform · Jenkins · Kubernetes · Azure Kubernetes Service (AKS) · Identity & Access Management (IAM) · IT Cost Optimization · JIRA administration · Financial Operations · Secure SDLC · Team Coordination · Team Leadership · security in depth · GitOps · Secure Communications · Process Optimization · Service Mesh · Cloud Computing · Performance Tuning · Scalability · High Availability (HA) · Testing Automation · Project Management · IaC · Application Security · Agile Methods · Continuous Integration · Object-Oriented Programming (OP) · Automation · Orchestration · Microservices · Containerization,,,,,,,,,
0,Full Stack Developer,"['Git', 'PHP', 'HTML5', 'C#', 'Java', 'MySQL']",['Development of some features of CRM Client Relationship Management (Customer Relationship Management) software'],Development of some features of CRM Client Relationship Management (Customer Relationship Management) software,,,,,,,,,,Full Stack Consultant,"['Java', 'Python', 'Big Data', 'Agile methods', 'Software development', 'Data analysis']",['unknown'],unknown,,,,,,,,,
1,Full-stack Web-Developer,"['HTML5', 'PHP', 'AngularJS', 'Java', 'Postman API', 'css']",['unknown'],unknown,,,,,,,,,,Full stack data engineer,"['R', 'pandas', 'cloudera', 'SQL', 'MySQL', 'keras']",['unknown'],unknown,,,,,,,,,
2,Full Stack Developer,"['Full-Stack Development', 'Data Science', 'SQL', 'Machine learning', 'Data Analysis', 'Business Intelligence']",['unknown'],unknown,,,,,,,,,,Full Stack Engineer,"['Redash', 'PostgreSQL', 'Django', 'Angular', 'redash', 'ClickHouse']",['Skills: Django · Angular · redash · ClickHouse'],Skills: Django · Angular · redash · ClickHouse,,,,,,,,,
3,Full-stack Developer,"['SQL Server Reporting Services (SSRS)', 'SQL Server Analysis Services (SSAS)', 'SQL Server Integration Services (SSIS)', 'Advanced Business Application Programming (ABAP)', 'SAP ERP', 'Python (Programming Language)']",['Skills: TypeScript · React.js'],Skills: TypeScript · React.js,,,,,,,,,,Full Stack Developer,"['.NET framework', 'React.js', 'Node.js', 'Unity', 'Security Council', 'English']",['Skills:.NET framework · AngularJS'],Skills:.NET framework · AngularJS,,,,,,,,,
4,Full Stack Engineer,"['Scrum', 'Java', 'Linux System Administration', 'CSS', 'MySQL', 'AJAX']",['unknown'],unknown,,,,,,,,,,Full Stack Developer,"['Artificial Intelligence (AI)', 'Deep learning', 'Kotlin', 'Development of API', 'CodeIgniter', 'Android']",['Realization of websites / web applications / Mobile applications / Desktop applications'],Realization of websites / web applications / Mobile applications / Desktop applications,,,,,,,,,
5,Full-stack Developer,"['Laravel', 'vuejs', 'Angular', 'Node.js', 'Python (programming language)', 'Robotics']","['development of an appointment website for home car maintenance, this application was developed with the VueJS framework for the front-end part and the laravel framework 8 written in php for the backend part.']","development of an appointment website for home car maintenance, this application was developed with the VueJS framework for the front-end part and the laravel framework 8 written in php for the backend part.",,,,,,,,,,Full Stack Developer,"['Java', 'PostgreSQL', 'Spring Boot', 'HTML', 'Cascading Style Sheets (CSS)', 'PHP']",['Competencies : Java · Angular'],Competencies : Java · Angular,,,,,,,,,
6,Full-stack Developer,"['C (Programming Language)', 'web3.js', 'Full-Stack Development', 'Software Development', 'Redux.js', 'Tailwind CSS']",['Skills : Angular · JavaScript'],Skills : Angular · JavaScript,,,,,,,,,,Full Stack Developer,"['PHP', 'JavaScript', 'HTML5', 'Springboot', 'docker', 'docker composes']","['Design and realization of a web app ', 'Laravel Framework']",Design and realization of a web app ,Laravel Framework,,,,,,,,
7,Full Stack Engineer,"['Scrum', 'Java', 'Linux System Administration', 'CSS', 'MySQL', 'AJAX']",['unknown'],unknown,,,,,,,,,,Full-stack Developer,"['Big Data', 'SQL No', 'MySQL', 'PHP', 'Java', 'Gitlab']","['Project: Development and realization of a platform to order and deliver meals.', 'Participation in the various Scrum ceremonies (Daily meeting, Sprint planning...)', 'Design of the application database', 'Development of Back-end and Front-end games with Angular and Symfony Reading and analyzing functional documents before the start of each Sprint', 'Generation of tickets on Jira', 'Unvelop APIs and test with Swagger', 'Management of anomalies and conflicts via Git', 'Fixed bugs and revised code to improve application performance', 'Keywords :Docker, GitLab, PostgreSQL, Angular, Ionic, Symfony, Jira, AWS']",Project: Development and realization of a platform to order and deliver meals.,"Participation in the various Scrum ceremonies (Daily meeting, Sprint planning...)",Design of the application database,Development of Back-end and Front-end games with Angular and Symfony Reading and analyzing functional documents before the start of each Sprint,Generation of tickets on Jira,Unvelop APIs and test with Swagger,Management of anomalies and conflicts via Git,Fixed bugs and revised code to improve application performance,"Keywords :Docker, GitLab, PostgreSQL, Angular, Ionic, Symfony, Jira, AWS",
8,Full-stack Developer,"['AngularJS', 'React.js', 'Bootstrap', 'Node.js', 'Express.js', 'Spring Boot']",['unknown'],unknown,,,,,,,,,,Full Stack Developer,"['Software Development', 'Node.js', 'React', 'Web Development', 'Mathematics', 'Scrum']","['• Led daily scrums to discussions current day-s goals, previous day-s achievements, and', 'any impediments or concerns in an Agile Scrum environment.', '• Involved in all the internships of Software Development Life Cycle like Application', 'Design, Development, Debugging and Testing all applications.', '• Build a Cross-Platform Mobile Application.']","• Led daily scrums to discussions current day-s goals, previous day-s achievements, and",any impediments or concerns in an Agile Scrum environment.,• Involved in all the internships of Software Development Life Cycle like Application,"Design, Development, Debugging and Testing all applications.",• Build a Cross-Platform Mobile Application.,,,,,
9,Full-stack Developer,"['Quarkus', 'React.js', 'Symfony Framework', 'HTML5', 'CSS', 'Unified Modeling Language (UML)']",['unknown'],unknown,,,,,,,,,,Full Stack Engineer,"['Redash', 'PostgreSQL', 'Django', 'Angular', 'redash', 'ClickHouse']",['Skills: Django · Angular · redash · ClickHouse'],Skills: Django · Angular · redash · ClickHouse,,,,,,,,,
10,Full Stack Engineer,"['Angular CLI', 'Framework Spring', 'J2EE Web Services', 'Oracle Database', 'REST API', 'Trello']",['Competencies : Angular CLI · Framework Spring · MySQL'],Competencies : Angular CLI · Framework Spring · MySQL,,,,,,,,,,Full-stack Developer,"['Framework Spring', 'Engineering', 'Cascading Style Sheets (CSS)', 'Spring Boot', 'React.js', 'Docker products']",['Skills : Framework Spring · React.js · JavaScript · Java'],Skills : Framework Spring · React.js · JavaScript · Java,,,,,,,,,
